ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE
21507,290000.0,1,2,2,26
17046,50000.0,2,3,1,42
16775,140000.0,1,1,2,28
29911,220000.0,2,1,1,43
29454,120000.0,2,1,2,27
22668,640000.0,2,1,2,30
27130,360000.0,1,1,1,34
29102,100000.0,1,2,2,38
15282,90000.0,2,2,2,26
17151,230000.0,1,2,1,29
25344,70000.0,1,3,2,53
13630,90000.0,2,2,2,34
25114,50000.0,1,2,2,23
2399,50000.0,2,1,2,24
22549,210000.0,1,2,1,38
15336,60000.0,2,1,2,27
29984,30000.0,1,2,2,25
8427,100000.0,2,2,1,46
3044,350000.0,1,2,2,36
23700,50000.0,2,2,1,28
22166,200000.0,2,3,1,28
414,90000.0,1,1,2,29
6670,210000.0,1,1,2,27
7433,70000.0,1,2,1,40
24317,50000.0,1,1,2,27
27654,410000.0,1,1,1,40
20357,30000.0,1,2,1,42
3356,130000.0,1,2,2,25
5426,50000.0,1,1,2,23
5701,130000.0,2,1,2,27
2460,250000.0,2,2,1,29
8291,90000.0,2,2,1,36
6289,90000.0,2,3,2,25
18477,290000.0,2,1,2,24
26344,500000.0,1,2,1,31
24772,100000.0,1,2,1,24
18266,180000.0,2,2,2,30
10340,180000.0,1,1,1,50
5982,210000.0,2,2,1,47
7357,150000.0,2,2,2,26
11951,200000.0,2,1,2,34
24929,90000.0,2,1,2,24
19537,30000.0,2,1,2,23
12218,360000.0,2,1,1,55
7187,30000.0,1,2,2,28
14083,130000.0,2,2,2,24
11577,120000.0,2,2,2,24
9122,220000.0,2,2,1,41
13803,320000.0,2,3,2,40
5435,500000.0,1,2,1,49
18774,150000.0,1,2,2,26
28042,20000.0,1,2,2,33
19619,60000.0,2,2,2,55
18348,30000.0,1,2,1,22
8852,120000.0,1,2,2,31
28692,170000.0,2,1,2,30
17063,180000.0,2,2,2,44
5449,210000.0,2,1,1,36
2704,300000.0,1,2,1,37
15953,100000.0,2,1,1,36
22603,70000.0,2,2,2,24
2976,60000.0,2,2,1,36
15130,50000.0,2,3,2,49
23036,50000.0,1,2,1,52
15311,50000.0,1,2,2,31
6592,70000.0,2,1,2,28
29480,130000.0,2,3,2,25
528,40000.0,1,2,2,27
21533,60000.0,1,2,1,54
24850,500000.0,2,2,2,50
13948,80000.0,2,2,1,43
28424,110000.0,1,2,1,30
21151,350000.0,1,2,1,39
28004,160000.0,1,1,2,34
4884,20000.0,1,2,1,48
5027,270000.0,2,1,2,30
22177,90000.0,2,2,2,47
567,180000.0,2,4,2,26
26001,500000.0,1,2,2,30
11666,200000.0,2,1,1,59
10674,360000.0,2,2,1,38
20927,500000.0,1,2,2,32
13578,410000.0,1,1,2,28
24229,230000.0,2,1,2,27
29747,170000.0,2,2,2,25
12324,260000.0,2,2,2,35
14238,50000.0,2,2,1,26
6421,240000.0,2,1,2,45
13158,490000.0,1,3,1,45
28186,120000.0,2,2,2,23
21971,380000.0,2,1,1,40
29607,80000.0,2,2,1,31
24624,60000.0,2,1,2,26
25336,100000.0,2,1,1,46
8821,50000.0,1,3,1,51
24806,130000.0,2,2,2,40
8618,100000.0,2,2,1,36
1633,260000.0,1,1,2,30
12985,50000.0,1,2,2,46
7753,270000.0,1,1,2,29
20471,50000.0,1,1,2,40
22639,50000.0,1,2,1,36
17016,210000.0,2,2,1,43
26112,100000.0,2,2,2,24
6359,390000.0,2,2,1,34
18366,50000.0,1,2,2,40
6216,30000.0,1,2,1,44
18345,20000.0,1,3,2,31
8175,180000.0,2,1,2,32
29280,50000.0,1,2,2,25
25570,650000.0,2,3,2,39
14063,180000.0,2,2,2,28
13520,20000.0,1,5,1,28
11007,80000.0,2,3,2,28
8313,500000.0,1,2,2,32
22610,110000.0,2,3,2,41
11532,30000.0,1,2,2,39
16791,80000.0,2,1,2,30
23443,90000.0,2,1,2,26
18332,340000.0,2,1,2,29
7963,140000.0,2,1,2,25
28462,30000.0,2,2,1,39
1204,210000.0,1,2,2,27
11785,510000.0,2,1,1,35
24004,270000.0,2,1,2,26
19802,150000.0,2,1,1,36
7579,50000.0,2,1,2,25
12186,50000.0,2,1,2,22
17900,400000.0,2,3,2,31
25049,80000.0,2,1,2,24
5400,60000.0,2,1,2,27
18333,240000.0,2,3,2,28
19981,220000.0,1,3,1,30
13855,50000.0,2,1,2,22
10877,130000.0,1,1,2,36
18205,310000.0,1,1,2,36
20397,270000.0,1,1,1,37
3376,50000.0,2,3,1,32
20309,210000.0,2,1,2,27
12709,180000.0,2,1,2,30
2695,160000.0,2,2,2,47
19097,500000.0,1,1,1,35
8451,100000.0,2,1,2,24
23512,460000.0,1,2,1,61
16091,30000.0,2,3,1,37
19614,120000.0,2,2,1,37
1706,20000.0,1,2,2,38
1827,30000.0,1,2,2,24
27014,90000.0,2,3,2,33
28027,170000.0,2,1,2,53
14411,100000.0,2,3,1,43
14404,200000.0,2,1,1,33
22169,110000.0,2,2,2,52
13106,400000.0,2,2,2,41
21950,60000.0,1,1,1,37
2140,120000.0,2,1,2,36
27833,360000.0,1,1,2,31
25520,160000.0,1,2,1,31
1591,400000.0,2,2,1,37
27959,10000.0,1,2,1,27
12308,30000.0,1,3,2,27
29204,280000.0,1,3,1,44
27987,50000.0,1,2,2,24
27261,200000.0,1,2,1,55
14575,200000.0,1,1,1,67
23844,350000.0,2,2,1,39
21188,160000.0,1,2,2,24
16121,200000.0,2,3,1,28
20897,30000.0,1,3,2,31
5259,30000.0,2,2,1,30
5080,210000.0,2,3,1,36
27145,220000.0,2,1,1,36
14080,50000.0,1,2,1,41
4412,220000.0,1,5,2,23
10311,420000.0,1,1,2,32
13365,20000.0,2,2,1,22
15793,80000.0,2,3,2,54
29692,100000.0,1,3,2,47
4445,140000.0,1,2,1,38
22495,130000.0,2,2,1,45
2973,20000.0,2,3,3,53
1738,30000.0,1,1,2,45
7356,250000.0,1,1,1,40
10031,450000.0,1,1,2,38
12734,190000.0,2,2,2,29
26832,210000.0,1,2,2,37
25030,50000.0,2,2,2,24
1122,210000.0,2,2,1,36
27104,150000.0,2,1,1,30
652,170000.0,2,1,2,30
13179,50000.0,1,1,2,25
29715,210000.0,1,1,2,26
20997,200000.0,2,2,2,30
24917,170000.0,1,2,2,32
9675,220000.0,1,1,2,32
19426,80000.0,1,2,2,28
23283,50000.0,2,2,2,24
6779,90000.0,2,2,2,39
20027,20000.0,1,2,2,27
14635,20000.0,1,2,2,50
17277,80000.0,2,1,2,23
21630,160000.0,2,2,1,45
7814,200000.0,1,1,2,29
22419,150000.0,1,2,1,34
25789,140000.0,1,2,2,32
10956,130000.0,1,2,2,25
21402,30000.0,1,3,1,55
24095,210000.0,2,2,2,41
11805,130000.0,2,3,2,53
11102,500000.0,2,1,2,37
9114,360000.0,2,2,1,37
8901,500000.0,2,1,2,28
28405,10000.0,2,3,1,24
17029,20000.0,2,1,2,22
18044,50000.0,2,1,2,25
12022,140000.0,2,2,2,28
8920,50000.0,2,2,1,36
6157,230000.0,2,3,1,48
14401,50000.0,2,1,2,28
15114,50000.0,2,2,1,32
21963,50000.0,2,1,2,24
20938,320000.0,2,2,1,33
20778,270000.0,2,1,2,26
24788,230000.0,2,3,1,52
27205,310000.0,1,1,2,30
13094,50000.0,1,1,2,25
15167,210000.0,2,1,2,27
13314,180000.0,2,6,1,35
13931,430000.0,2,2,1,42
20299,40000.0,1,1,1,28
4748,50000.0,2,2,2,22
1790,150000.0,2,1,2,31
29574,180000.0,2,5,1,54
11389,330000.0,1,1,1,57
15564,130000.0,2,2,3,25
2226,10000.0,1,3,1,37
902,100000.0,2,1,3,47
12398,20000.0,1,3,1,29
18209,180000.0,2,2,2,31
2872,130000.0,2,2,2,25
14239,50000.0,2,3,2,41
29206,150000.0,1,2,2,35
19493,360000.0,1,1,1,58
5166,100000.0,1,1,1,35
11204,340000.0,2,3,1,32
18131,180000.0,1,1,2,27
10381,220000.0,1,1,1,35
27503,280000.0,2,2,1,27
5499,50000.0,1,2,3,42
16766,260000.0,2,2,1,47
13024,150000.0,1,5,2,31
103,280000.0,1,2,1,33
1242,50000.0,2,2,1,53
3594,220000.0,2,2,1,43
27441,320000.0,2,2,2,30
13854,130000.0,2,2,2,32
16222,280000.0,2,2,2,38
20923,20000.0,2,4,2,22
2377,70000.0,1,3,1,47
12392,250000.0,2,1,2,33
4122,30000.0,1,2,1,32
21936,280000.0,1,2,1,41
27853,140000.0,1,1,1,41
25906,60000.0,2,2,1,41
28909,50000.0,2,2,2,23
29429,440000.0,2,2,2,29
3725,130000.0,2,1,2,27
4539,20000.0,1,2,2,25
19727,50000.0,2,2,2,29
4930,190000.0,1,2,2,41
3307,200000.0,1,2,2,28
14299,50000.0,1,2,2,27
24313,110000.0,1,1,2,26
5842,20000.0,1,2,1,55
21576,420000.0,2,2,1,36
15012,210000.0,2,1,1,36
6529,300000.0,2,1,1,43
29402,20000.0,2,1,2,37
22907,180000.0,2,3,2,32
10452,50000.0,2,2,1,38
11615,30000.0,1,3,2,38
1375,150000.0,2,1,1,37
27618,80000.0,2,3,2,35
25710,180000.0,1,2,2,31
18130,270000.0,1,1,2,33
22289,20000.0,1,2,2,24
879,50000.0,1,2,1,58
1507,50000.0,1,1,2,29
17318,30000.0,1,3,2,28
17301,430000.0,1,2,2,29
16276,50000.0,2,3,2,47
15958,80000.0,2,1,2,27
24937,190000.0,2,2,2,26
2870,180000.0,2,2,2,31
8416,20000.0,2,2,1,32
2327,60000.0,2,1,2,25
9036,30000.0,1,3,2,29
24944,10000.0,1,3,1,40
21018,100000.0,1,2,1,49
2770,160000.0,1,2,2,25
20117,440000.0,1,2,2,42
3077,410000.0,1,1,1,34
13363,60000.0,2,2,1,36
26725,30000.0,2,2,1,52
19706,20000.0,1,3,1,55
25037,30000.0,2,1,2,27
13901,50000.0,2,1,1,22
18868,280000.0,2,1,1,56
6987,230000.0,2,1,2,26
26496,90000.0,2,2,2,24
27262,360000.0,2,1,1,27
11788,240000.0,1,1,1,36
21458,250000.0,2,1,2,39
24394,70000.0,2,2,1,50
25406,80000.0,2,3,1,28
13660,260000.0,2,1,1,35
22515,140000.0,1,2,2,30
29060,30000.0,1,2,1,45
18379,240000.0,2,2,1,44
27993,20000.0,1,2,3,40
22932,140000.0,1,3,1,56
5182,50000.0,2,1,2,25
9382,80000.0,1,2,2,28
10653,300000.0,1,1,1,58
28251,260000.0,2,1,2,33
17100,470000.0,2,1,2,32
27880,300000.0,1,1,1,42
382,20000.0,1,2,2,22
29575,30000.0,2,2,1,49
25087,380000.0,1,1,2,33
28910,160000.0,2,2,1,30
5430,40000.0,2,2,2,37
5691,80000.0,2,2,1,45
16499,230000.0,1,2,2,39
26574,10000.0,1,1,3,46
23185,80000.0,2,2,1,36
3648,160000.0,1,1,2,31
22120,120000.0,1,1,1,37
4431,190000.0,2,2,2,25
3042,80000.0,2,1,2,29
3672,490000.0,1,1,2,28
26358,130000.0,1,2,2,33
14010,200000.0,2,1,2,28
22608,20000.0,2,2,1,40
1419,340000.0,2,1,2,38
29235,90000.0,1,2,2,28
21847,200000.0,1,1,2,45
9510,360000.0,1,1,2,35
15101,20000.0,1,3,2,36
14648,230000.0,1,3,1,55
3571,200000.0,2,1,1,30
1116,300000.0,2,2,2,27
11868,80000.0,1,1,2,32
26514,10000.0,1,2,2,23
12018,500000.0,2,1,1,36
25640,210000.0,2,3,1,48
18538,210000.0,2,3,2,36
3887,50000.0,1,3,1,49
7151,200000.0,2,1,2,32
29399,340000.0,2,2,2,39
18996,30000.0,2,3,1,43
23780,220000.0,2,2,1,32
24150,110000.0,2,2,2,39
28839,210000.0,2,2,1,49
262,170000.0,2,2,1,35
20468,90000.0,1,2,1,52
25036,210000.0,2,2,2,24
22759,400000.0,2,2,1,24
16486,500000.0,1,1,1,49
8723,160000.0,1,2,2,28
2156,210000.0,2,1,2,30
25190,50000.0,2,3,1,48
24293,360000.0,2,3,1,73
13649,220000.0,2,1,1,32
27023,90000.0,1,2,1,57
24151,80000.0,2,2,1,38
11601,20000.0,1,1,2,28
17047,210000.0,2,1,2,44
1206,100000.0,1,2,2,25
21728,420000.0,2,2,1,40
12849,70000.0,2,1,2,43
15172,400000.0,2,1,2,27
4155,300000.0,1,2,1,30
1774,80000.0,2,2,1,34
10225,50000.0,1,2,2,43
7531,240000.0,2,2,1,32
6488,90000.0,1,1,2,26
16044,80000.0,2,1,2,25
93,170000.0,1,2,1,37
4306,160000.0,2,2,2,29
18935,360000.0,2,2,2,46
3061,120000.0,2,2,1,34
5782,280000.0,1,1,2,36
9711,420000.0,1,1,1,59
16599,360000.0,1,1,2,43
6001,120000.0,2,1,1,32
14245,20000.0,1,1,2,24
12829,150000.0,1,1,1,49
28596,260000.0,1,1,1,34
21773,30000.0,1,2,2,24
23463,50000.0,1,2,1,48
9953,320000.0,2,1,1,39
27134,390000.0,2,1,2,25
21360,160000.0,2,2,1,28
11222,210000.0,2,2,2,27
6512,30000.0,1,2,1,35
24162,80000.0,2,2,2,35
272,360000.0,2,1,2,27
12249,130000.0,2,2,1,49
8037,240000.0,2,1,2,27
10525,500000.0,2,1,2,39
17818,20000.0,2,1,2,26
1355,250000.0,2,2,1,39
17209,180000.0,2,1,1,38
15592,70000.0,2,2,1,26
18126,30000.0,2,2,1,40
18037,180000.0,2,3,2,42
22814,210000.0,2,3,1,40
2962,90000.0,2,1,2,42
22138,230000.0,2,2,1,43
12042,50000.0,1,2,2,27
21539,130000.0,2,2,2,24
8739,500000.0,2,2,1,43
27240,380000.0,1,3,1,39
5209,110000.0,2,3,2,45
5512,50000.0,1,1,1,45
1251,160000.0,2,3,3,36
6811,440000.0,2,3,1,49
6948,30000.0,1,2,1,38
6968,130000.0,2,1,2,29
10298,50000.0,1,3,1,30
7378,80000.0,2,2,2,43
4326,120000.0,1,1,1,50
15784,210000.0,2,1,2,30
3965,20000.0,2,2,2,24
1756,150000.0,2,2,1,40
21915,140000.0,1,2,2,30
13525,160000.0,2,1,2,27
11243,210000.0,2,2,1,37
4124,20000.0,2,1,2,29
2812,240000.0,2,2,2,43
7246,80000.0,2,2,1,40
23660,60000.0,2,2,2,22
18238,70000.0,1,2,2,31
13264,80000.0,2,3,2,24
5757,140000.0,2,2,2,26
4457,270000.0,2,2,2,25
29122,120000.0,2,1,2,27
13997,80000.0,1,2,2,24
19207,50000.0,2,3,1,36
23238,250000.0,2,1,2,29
21947,90000.0,2,3,1,45
3216,130000.0,2,1,2,29
17213,320000.0,2,2,1,32
13455,240000.0,2,2,1,46
18458,20000.0,1,2,1,38
6236,350000.0,2,2,2,25
19259,370000.0,2,2,1,47
4164,250000.0,2,2,2,33
14862,200000.0,2,2,2,26
21293,300000.0,2,3,2,31
19710,390000.0,2,1,2,53
18530,320000.0,2,1,2,28
28109,50000.0,1,1,2,25
28607,50000.0,1,3,2,50
16366,290000.0,2,2,1,52
21073,20000.0,1,2,1,38
7623,260000.0,2,1,2,28
4979,30000.0,1,1,2,24
23393,190000.0,1,1,1,42
335,260000.0,2,2,1,43
27768,50000.0,2,2,1,31
1035,30000.0,2,2,1,45
2963,20000.0,2,3,1,43
18580,90000.0,2,2,2,30
21232,180000.0,1,1,2,40
13768,360000.0,2,2,1,39
20030,160000.0,2,5,2,52
8281,500000.0,2,2,1,33
10283,80000.0,1,1,2,42
21752,60000.0,2,1,1,28
16586,130000.0,2,3,1,43
28629,150000.0,2,3,2,28
16886,100000.0,2,3,1,49
26938,170000.0,2,2,2,24
13390,60000.0,2,2,1,31
24542,210000.0,2,1,2,40
18064,100000.0,2,2,2,26
963,70000.0,1,3,1,47
20058,360000.0,1,3,1,41
6732,120000.0,2,1,2,32
19159,30000.0,1,1,2,34
15099,30000.0,2,5,1,60
11035,260000.0,2,1,1,32
3110,220000.0,2,2,1,40
13922,80000.0,2,1,2,27
24970,290000.0,2,1,1,35
23774,360000.0,1,1,1,39
562,50000.0,2,1,2,26
12269,190000.0,2,1,2,47
1046,230000.0,2,1,2,30
1806,150000.0,1,2,1,30
9271,30000.0,2,2,1,41
27106,160000.0,2,3,2,25
29711,50000.0,1,2,1,36
13397,240000.0,1,3,1,40
27045,70000.0,2,2,1,29
11009,50000.0,2,2,1,35
20545,480000.0,2,2,1,37
10315,30000.0,2,1,2,29
10324,500000.0,2,2,2,41
13058,140000.0,1,2,1,48
25325,50000.0,1,3,1,45
21606,50000.0,2,2,2,24
18005,50000.0,2,2,2,23
7525,450000.0,1,2,1,41
6478,90000.0,1,1,1,34
14777,280000.0,2,1,1,47
16611,460000.0,1,1,1,50
11258,50000.0,1,1,2,23
5643,110000.0,2,1,2,25
13224,180000.0,1,2,2,25
24551,230000.0,2,2,2,39
9619,200000.0,2,2,2,25
533,70000.0,2,1,2,24
15389,90000.0,2,3,1,34
944,180000.0,2,1,2,30
21777,160000.0,2,1,1,43
24549,50000.0,2,1,2,29
27432,250000.0,1,2,1,36
1214,50000.0,2,1,2,24
19292,30000.0,2,2,2,24
24466,130000.0,2,2,2,24
14084,200000.0,2,3,1,42
19450,30000.0,1,3,2,42
6402,50000.0,2,2,2,36
17263,10000.0,2,2,2,22
24830,360000.0,1,1,1,51
3757,320000.0,1,3,2,28
11907,20000.0,1,3,2,24
14658,280000.0,1,2,1,30
7939,110000.0,2,1,1,55
6566,300000.0,2,1,2,29
25108,80000.0,1,3,2,27
8879,210000.0,2,3,1,55
1961,150000.0,1,2,2,31
5025,440000.0,1,1,2,43
13063,30000.0,2,1,2,24
22502,210000.0,1,3,1,44
29072,110000.0,2,3,0,31
5634,80000.0,2,2,2,29
14833,80000.0,2,3,1,29
10412,180000.0,1,2,2,29
27888,320000.0,1,2,2,29
8444,60000.0,2,1,2,31
12837,400000.0,1,1,2,28
5559,110000.0,1,3,1,51
648,110000.0,2,2,1,34
5362,180000.0,2,2,1,27
25228,80000.0,1,2,2,38
26193,240000.0,1,3,1,33
14672,400000.0,1,2,1,30
7574,230000.0,2,1,2,29
24018,120000.0,2,1,2,48
11229,180000.0,2,1,2,29
496,30000.0,2,3,2,24
186,50000.0,2,2,2,23
2357,180000.0,2,1,2,27
5781,80000.0,1,2,1,39
8584,50000.0,2,2,1,39
574,230000.0,2,2,1,44
2566,80000.0,1,1,2,26
27352,200000.0,2,1,1,55
12891,230000.0,2,2,1,30
2573,20000.0,2,2,2,23
12438,70000.0,2,3,2,25
15852,30000.0,1,2,2,49
10188,30000.0,1,2,2,42
12585,240000.0,2,1,2,38
8406,200000.0,2,2,2,35
14773,100000.0,1,2,2,32
15208,240000.0,1,2,2,25
20756,60000.0,1,1,2,31
21085,160000.0,2,4,1,39
10912,440000.0,2,2,1,39
25143,360000.0,2,1,2,37
12276,250000.0,2,1,2,42
28356,240000.0,2,1,1,38
13900,150000.0,1,1,2,42
15606,160000.0,1,2,2,57
5192,150000.0,2,2,2,23
20129,200000.0,1,3,1,30
8793,290000.0,2,2,2,36
5065,20000.0,1,2,2,32
13846,90000.0,2,3,0,42
3353,300000.0,2,1,1,33
16263,540000.0,2,1,2,34
8104,360000.0,2,3,2,29
3298,30000.0,1,2,2,41
10096,290000.0,2,3,1,49
10617,400000.0,2,1,1,31
1405,280000.0,2,2,1,38
10362,20000.0,1,2,2,24
14899,350000.0,2,2,1,29
17995,150000.0,1,1,1,39
22714,210000.0,2,1,1,39
9526,50000.0,2,1,2,33
18748,450000.0,2,2,1,38
12179,80000.0,1,1,2,42
3909,300000.0,2,2,1,53
467,190000.0,2,2,2,34
18573,30000.0,2,2,2,22
532,210000.0,2,1,2,29
28250,130000.0,2,2,2,26
25742,200000.0,2,2,2,35
15288,40000.0,2,2,1,47
3705,340000.0,2,1,2,50
6604,260000.0,2,2,1,42
27406,50000.0,2,3,1,53
20105,160000.0,2,2,1,36
706,500000.0,2,2,2,36
25280,200000.0,1,2,1,46
9963,50000.0,2,2,1,51
3825,210000.0,2,2,2,28
5452,160000.0,1,1,1,37
13752,500000.0,1,1,2,35
76,350000.0,1,1,2,32
12967,200000.0,2,1,1,38
7719,120000.0,1,1,2,31
17618,130000.0,2,2,2,35
25911,400000.0,1,1,1,41
29231,120000.0,2,1,2,24
24564,20000.0,1,1,2,40
24226,180000.0,2,1,2,28
28577,50000.0,1,2,2,27
19134,20000.0,1,2,2,24
26972,10000.0,2,2,1,37
14046,110000.0,1,2,2,51
22817,150000.0,2,2,1,36
24250,450000.0,2,1,2,33
9858,300000.0,1,3,1,32
25307,90000.0,2,2,2,29
21229,310000.0,1,2,1,41
17203,140000.0,1,3,2,29
20731,30000.0,2,3,2,22
22352,260000.0,2,1,2,27
263,200000.0,2,2,1,36
7113,300000.0,2,1,2,34
6233,60000.0,2,1,1,36
9275,70000.0,1,1,2,38
18860,360000.0,1,3,2,41
9883,360000.0,2,2,1,33
597,20000.0,2,2,2,25
24091,230000.0,2,3,2,38
3167,50000.0,2,1,2,22
13833,20000.0,1,2,2,24
2641,80000.0,2,2,2,57
30,110000.0,2,2,2,24
6738,70000.0,2,3,1,46
27493,30000.0,2,2,1,42
22753,80000.0,2,3,1,47
29406,400000.0,2,1,1,28
14302,310000.0,1,1,1,29
28640,50000.0,2,2,1,52
1429,30000.0,2,3,2,25
12217,300000.0,1,3,1,61
7912,500000.0,2,2,1,32
957,200000.0,2,2,1,30
3420,280000.0,1,1,2,32
29079,460000.0,2,2,1,39
3619,300000.0,2,2,2,29
26046,170000.0,2,2,2,34
1312,140000.0,1,1,2,31
1491,20000.0,2,1,2,24
7466,500000.0,2,1,1,35
24166,410000.0,2,2,1,35
11312,380000.0,1,1,1,51
4919,50000.0,1,2,2,42
16338,100000.0,1,2,1,44
4327,50000.0,1,3,1,44
9306,120000.0,2,2,2,31
22281,150000.0,1,1,1,31
7166,90000.0,2,1,2,23
28482,100000.0,2,3,1,35
6367,140000.0,1,2,1,41
21261,100000.0,1,1,2,26
1733,180000.0,2,2,1,28
27346,300000.0,2,1,1,31
11812,50000.0,1,2,2,25
6407,30000.0,2,3,1,23
12986,50000.0,1,2,2,52
1928,220000.0,2,1,1,36
3501,380000.0,1,3,1,34
29459,170000.0,1,2,1,48
22188,20000.0,2,3,2,24
5952,130000.0,2,3,2,45
13927,480000.0,1,1,1,47
22060,130000.0,2,2,2,25
23121,230000.0,2,2,1,38
22364,150000.0,2,2,2,38
10747,210000.0,1,1,1,43
29275,180000.0,1,2,1,33
14586,360000.0,1,3,2,29
7291,160000.0,2,1,1,33
18468,100000.0,2,2,1,43
7796,20000.0,1,2,1,46
5647,50000.0,1,2,1,43
29063,170000.0,2,2,2,38
14192,50000.0,2,3,3,55
19299,340000.0,2,1,2,36
18196,120000.0,2,2,1,31
16324,100000.0,2,2,2,28
12763,30000.0,2,2,2,31
18467,310000.0,1,2,2,42
28835,150000.0,1,2,2,52
8981,210000.0,2,2,1,38
3096,360000.0,2,2,1,31
27923,370000.0,2,2,2,35
13254,130000.0,2,2,1,43
29646,50000.0,1,2,2,25
8086,20000.0,2,3,2,48
9929,60000.0,2,3,1,49
4433,90000.0,2,1,2,29
21518,50000.0,2,1,1,35
23545,300000.0,2,2,1,46
7800,200000.0,2,3,1,50
22500,70000.0,1,1,2,29
12024,200000.0,2,1,2,25
5963,80000.0,1,1,2,30
26559,10000.0,1,2,2,24
12889,260000.0,2,1,2,31
27919,180000.0,2,1,1,28
12701,300000.0,1,2,2,47
5293,100000.0,2,1,1,52
23641,80000.0,2,3,1,48
5721,150000.0,1,1,2,32
29369,220000.0,2,1,1,35
21015,20000.0,1,2,2,22
8791,270000.0,2,2,1,30
19787,40000.0,1,1,2,26
23513,150000.0,1,2,2,28
8691,370000.0,1,3,2,27
5529,220000.0,1,1,2,36
25272,50000.0,2,2,1,54
18019,170000.0,1,3,1,44
19243,20000.0,2,1,2,24
25955,140000.0,2,1,2,31
2193,100000.0,2,2,2,29
27952,140000.0,2,2,1,41
1923,40000.0,1,3,1,43
1565,150000.0,2,1,2,41
3244,360000.0,1,3,2,33
5813,20000.0,2,1,1,47
16249,200000.0,2,1,2,43
8896,20000.0,2,2,1,59
21714,420000.0,1,4,2,36
12706,360000.0,2,1,2,35
2027,260000.0,2,1,1,44
13247,80000.0,2,1,2,27
16446,240000.0,2,2,2,26
18220,290000.0,2,1,2,29
410,250000.0,1,1,1,41
4839,220000.0,2,2,1,32
25460,30000.0,2,2,2,49
23028,50000.0,2,2,2,30
9072,500000.0,2,1,2,45
29851,310000.0,2,3,1,35
7162,150000.0,2,3,1,34
8334,130000.0,2,2,2,22
28276,50000.0,2,2,2,48
11744,230000.0,1,1,1,44
2794,120000.0,1,2,1,38
12831,50000.0,1,2,2,31
1170,150000.0,1,2,1,43
12531,50000.0,1,2,1,42
5604,140000.0,2,2,2,37
672,290000.0,2,2,2,26
3466,30000.0,2,2,1,35
5667,360000.0,2,1,2,38
4290,200000.0,2,3,0,37
12774,120000.0,2,2,1,51
28244,150000.0,2,2,2,42
24280,30000.0,2,3,1,47
27174,130000.0,2,1,1,36
18098,20000.0,1,1,2,31
26116,230000.0,2,2,1,45
14445,200000.0,1,1,1,34
29460,180000.0,1,2,1,36
23377,50000.0,2,2,2,23
23900,210000.0,2,3,1,39
13791,50000.0,2,3,3,23
8685,300000.0,1,2,1,38
1435,300000.0,2,1,2,28
3241,60000.0,2,2,2,24
26323,360000.0,1,2,1,44
25921,280000.0,2,1,1,34
11439,240000.0,2,1,2,38
3256,340000.0,1,3,2,34
8373,50000.0,2,3,2,23
3638,160000.0,2,1,1,39
4172,330000.0,1,1,2,37
27684,150000.0,1,2,1,39
29331,130000.0,1,3,2,37
25248,30000.0,1,2,1,36
29126,300000.0,2,2,2,30
19604,20000.0,2,3,1,44
19310,500000.0,2,3,1,48
4455,200000.0,2,1,1,37
14704,280000.0,2,1,1,35
1347,50000.0,1,2,1,26
4030,50000.0,2,2,1,44
4633,50000.0,1,3,2,39
29047,50000.0,2,2,1,36
16266,300000.0,1,2,1,66
720,200000.0,1,1,2,30
17668,20000.0,2,2,1,27
18599,150000.0,2,2,1,44
14727,160000.0,2,2,2,29
3471,250000.0,2,2,2,26
28285,30000.0,2,3,1,56
7456,60000.0,2,2,1,32
6744,500000.0,1,1,2,31
22195,500000.0,2,1,2,35
24835,50000.0,2,2,1,38
10953,200000.0,1,1,2,60
13794,250000.0,2,2,2,29
20972,80000.0,1,1,2,26
26988,140000.0,1,2,1,48
3311,470000.0,1,1,1,33
1714,190000.0,2,2,2,24
12539,70000.0,2,2,1,37
18874,500000.0,2,1,2,25
22488,150000.0,1,1,2,32
22674,30000.0,1,2,2,47
4379,90000.0,2,1,1,50
11607,130000.0,2,2,1,38
4923,250000.0,2,1,1,43
9240,170000.0,2,1,1,30
657,30000.0,1,2,2,35
6077,150000.0,2,1,2,28
5273,130000.0,1,1,2,34
7544,330000.0,1,3,1,56
1068,30000.0,1,2,1,39
20116,350000.0,2,1,1,34
1475,110000.0,1,3,2,49
6342,100000.0,1,1,2,24
29756,30000.0,1,2,2,44
9113,20000.0,2,2,1,34
15818,50000.0,1,2,3,37
18411,330000.0,1,3,1,46
18240,50000.0,1,3,1,40
27884,50000.0,1,2,2,28
2476,300000.0,2,1,2,48
12122,80000.0,2,1,2,23
582,80000.0,2,1,2,24
14251,290000.0,1,2,2,29
29780,610000.0,2,1,2,35
13867,510000.0,1,3,2,30
8775,200000.0,2,3,1,32
8017,50000.0,2,2,1,55
22842,110000.0,2,2,3,45
18964,90000.0,1,2,1,47
2576,360000.0,2,2,1,56
3015,180000.0,2,3,1,43
23096,130000.0,1,2,2,31
7494,360000.0,2,2,1,29
29318,500000.0,2,1,1,39
24962,50000.0,2,1,1,43
6515,100000.0,2,2,2,41
4914,380000.0,2,1,1,36
29936,100000.0,2,1,1,40
9476,20000.0,1,3,2,40
28943,10000.0,1,3,1,51
13648,100000.0,2,1,2,28
